Country,Year,Latitude,Longitude,Continent,iso_alpha,OilConsumption,GasConsumption,CoalConsumption,TotalConsumption,Usage
Qatar,2017,25.3182235,-51.20661467,Middle East,QAT,0.535887474,1.481475848,0,5.60379E+11,2.017363322
Saudi Arabia,2017,23.885942,45.079162,Middle East,SAU,6.991651987,3.933007524,0.004936858,3.036E+12,10.92959637
United Arab Emirates,2017,23.7479278,-54.10908829,Middle East,ARE,1.950735124,2.60700614,0.089136972,1.2908E+12,4.646878236
Algeria,2017,28.033886,1.659626,Africa,DZA,0.811843617,1.42065,0.007619976,6.22254E+11,2.240113593
Egypt,2017,26.820553,30.802498,Africa,EGY,1.595260222,2.013629092,0.050226394,1.01642E+12,3.659115708
Morocco,2017,31.791702,-7.09262,Africa,MAR,0.566862967,0.041014276,0.186412127,2.20636E+11,0.79428937
South Africa,2017,-30.559482,22.937506,Africa,ZAF,1.192399381,0.144393324,3.718601295,1.40428E+12,5.055394
Australia,2017,-25.274398,133.775136,Asia Pacific,AUS,2.093915496,1.33611774,1.87723095,1.47424E+12,5.307264186
Bangladesh,2017,23.684994,90.356331,Asia Pacific,BGD,0.333811865,0.957336206,0.078216011,3.80379E+11,1.369364082
China,2017,35.86166,104.195397,Asia Pacific,CHN,26.20255486,8.685069912,80.58759624,3.20765E+13,115.475221
China Hong Kong SAR,2017,22.32789401,114.1798757,Asia Pacific,HKG,0.917589471,0.112180978,0.262684,3.59015E+11,1.292454449
India,2017,20.593684,78.96288,Asia Pacific,IND,9.258794557,1.934479614,17.44094922,7.95395E+12,28.63422339
Indonesia,2017,-0.789275,113.921327,Asia Pacific,IDN,3.150194156,1.555752216,2.393301142,1.97201E+12,7.099247514
Japan,2017,36.204824,138.252924,Asia Pacific,JPN,7.821398131,4.211513425,5.097468409,4.75844E+12,17.13037997
Malaysia,2017,4.210484,101.975766,Asia Pacific,MYS,1.510795044,1.621589508,0.86905864,1.11151E+12,4.001443192
New Zealand,2017,-40.900557,174.885971,Asia Pacific,NZL,0.355433409,0.179589277,0.052330923,1.63154E+11,0.587353609
Pakistan,2017,30.375321,69.345116,Asia Pacific,PAK,1.222175765,1.466625013,0.29922214,8.30006E+11,2.988022918
Philippines,2017,12.879721,121.774017,Asia Pacific,PHL,0.889386532,0.135879374,0.647990952,4.64794E+11,1.673256858
Singapore,2017,1.352083,103.819836,Asia Pacific,SGP,3.101132552,0.44235554,0.037605838,9.94748E+11,3.58109393
South Korea,2017,36.61375976,127.7174212,Asia Pacific,KOR,5.270399852,1.79123014,3.608046076,2.9638E+12,10.66967607
Sri Lanka,2017,7.873054,80.771797,Asia Pacific,LKA,0.227820908,0,0.0568848,79084918889,0.284705708
Taiwan,2017,23.69781,120.960515,Asia Pacific,TWN,2.092493792,0.836822231,1.69581931,1.28476E+12,4.625135333
Thailand,2017,15.870032,100.992541,Asia Pacific,THA,2.603692057,1.803016598,0.751884164,1.43294E+12,5.158592819
Vietnam,2017,14.058324,108.277199,Asia Pacific,VNM,0.974317562,0.34274484,1.187694677,6.95766E+11,2.504757079
Canada,2018,56.130366,-106.346771,North America,CAN,4.734158391,4.191165,0.65278931,2.66059E+12,9.578112701
Mexico,2018,23.634501,-102.552784,North America,MEX,3.505452126,3.153089371,0.567163673,2.00714E+12,7.22570517
US,2018,37.09024,-95.712891,North America,USA,37.14304364,29.58174019,13.28205107,2.22241E+13,80.0068349
Argentina,2018,-38.416097,-63.616672,S. & Cent. America,ARG,1.271558536,1.753352629,0.049352932,8.53962E+11,3.074264097
Brazil,2018,-14.235004,-51.92528,S. & Cent. America,BRA,4.721070817,1.292068716,0.687378426,1.86125E+12,6.700517959
Chile,2018,-35.675147,-71.542969,S. & Cent. America,CHL,0.760379089,0.202920086,0.311622042,3.54145E+11,1.274921217
Colombia,2018,4.570868,-74.297333,S. & Cent. America,COL,0.650807917,0.475564233,0.163665339,3.58344E+11,1.290037489
Ecuador,2018,-1.831239,-78.183406,S. & Cent. America,ECU,0.510121156,0.02546042,0,1.48773E+11,0.535581576
Peru,2018,-9.189967,-75.015152,S. & Cent. America,PER,0.523150633,0.288908534,0.0468504,2.38586E+11,0.858909567
Trinidad & Tobago,2018,10.691803,-61.222503,S. & Cent. America,TTO,0.087600013,0.625491006,0,1.98081E+11,0.713091019
Venezuela,2018,6.42375,-66.58973,S. & Cent. America,VEN,0.823624802,1.138287583,0.001371989,5.45357E+11,1.963284374
Austria,2018,47.516231,14.550072,Europe,AUT,0.531948177,0.312729081,0.11622587,2.66918E+11,0.960903128
Belgium,2018,50.503887,4.469936,Europe,BEL,1.420823146,0.6074676,0.129975229,5.99518E+11,2.158265975
Bulgaria,2018,42.733883,25.48583,Europe,BGR,0.199663141,0.1088253,0.228409744,1.49138E+11,0.536898185
Croatia,2018,45.1,15.2,Europe,HRV,0.146503524,0.09597012,0.015293711,71602043056,0.257767355
Cyprus,2018,35.08620251,-33.15948469,Europe,CYP,0.111400831,0,0.000569884,31102976389,0.111970715
Czech Republic,2018,49.817492,15.472962,Europe,CZE,0.418009859,0.2873817,0.648715185,3.76141E+11,1.354106744
Denmark,2018,56.26392,9.501785,Europe,DNK,0.321697131,0.11235549,0.06680128,1.39126E+11,0.500853901
Estonia,2018,58.69807177,-25.8872705,Europe,EST,0.062909214,0.018012862,0.192276613,75888524722,0.273198689
Finland,2018,61.92411,25.748151,Europe,FIN,0.39811859,0.075646,0.175973,1.80483E+11,0.64973759
France,2018,46.227638,2.213749,Europe,FRA,3.169654343,1.542181841,0.342934178,1.4041E+12,5.054770362
Germany,2018,51.165691,10.451526,Europe,DEU,4.632057406,3.090626,2.904084,2.95188E+12,10.62676741
Greece,2018,39.074208,21.824312,Europe,GRC,0.619103064,0.16994124,0.191433643,2.72355E+11,0.980477947
Hungary,2018,47.162494,19.503304,Europe,HUN,0.349421738,0.346407,0.08879491,2.17951E+11,0.784623648
Iceland,2018,64.963051,-19.020835,Europe,ISL,0.047186935,0,0.0048,14440815278,0.051986935
Ireland,2018,53.41291,-8.24389,Europe,IRL,0.320247447,0.187579411,0.059058179,1.57468E+11,0.566885037
Italy,2018,41.87194,12.56738,Europe,ITA,2.629181321,2.491706992,0.369241805,1.52504E+12,5.490130118
Latvia,2018,56.98600629,-25.98243782,Europe,LVA,0.071618213,0.04937625,0.002009664,34167813056,0.123004127
Lithuania,2018,55.56514803,-23.92632337,Europe,LTU,0.138236285,0.080592732,0.008850895,63244420000,0.227679912
Luxembourg,2018,49.61682412,6.124983395,Europe,LUX,0.124807125,0.028622278,0.001763941,43109262222,0.155193344
Netherlands,2018,52.132633,5.291266,Europe,NLD,1.682301025,1.276,0.346,9.17861E+11,3.304301025
North Macedonia,2018,42.12066355,-21.42254912,Europe,MKD,0.042093582,0.008741997,0.036176664,24170067500,0.087012243
Norway,2018,60.472024,8.468946,Europe,NOR,0.411786884,0.159450094,0.033445917,1.67967E+11,0.604682895
Poland,2018,51.919438,19.145136,Europe,POL,1.331425872,0.717338,2.085031,1.14828E+12,4.133794872
Portugal,2018,39.399872,-8.224454,Europe,PRT,0.486933377,0.208777689,0.114006564,2.24922E+11,0.80971763
Romania,2018,45.943161,24.96676,Europe,ROU,0.429628616,0.416267555,0.214637684,2.94593E+11,1.060533855
Slovakia,2018,48.17856255,-17.37553815,Europe,SVK,0.178054485,0.17069837,0.138867992,1.3545E+11,0.487620847
Slovenia,2018,46.151241,14.995463,Europe,SVN,0.113554468,0.030710022,0.046436008,52972360556,0.190700498
Spain,2018,40.463667,-3.74922,Europe,ESP,2.693005455,1.133900996,0.462742588,1.19157E+12,4.289649039
Sweden,2018,60.128161,18.643501,Europe,SWE,0.553230208,0.0366075,0.082916811,1.86876E+11,0.672754519
Switzerland,2018,46.818188,8.227512,Europe,CHE,0.434550757,0.11951,0.00429,1.55097E+11,0.558350757
Turkey,2018,38.963745,35.243322,Europe,TUR,2.001438832,1.70037063,1.710792902,1.5035E+12,5.412602364
Ukraine,2018,49.03256983,-31.17505696,Europe,UKR,0.470543513,1.100486726,1.17460674,7.62677E+11,2.745636979
United Kingdom,2018,55.378051,-3.435973,Europe,GBR,3.145571992,2.863440155,0.317431034,1.75735E+12,6.326443181
Azerbaijan,2018,40.37218247,-47.99440631,CIS,AZE,0.208355104,0.38936925,2.58E-05,1.66042E+11,0.597750154
Belarus,2018,53.22505931,-28.06449163,CIS,BLR,0.315074032,0.695313841,0.052879284,2.95352E+11,1.063267157
Kazakhstan,2018,47.97919679,-67.16447093,CIS,KAZ,0.811855941,0.625358545,1.704784384,8.72777E+11,3.14199887
Russian Federation,2018,61.87817188,-94.65763783,CIS,RUS,6.562507267,16.36197528,3.62828088,7.37577E+12,26.55276343
Turkmenistan,2018,39.06564821,-59.08747704,CIS,TKM,0.284721689,1.022123894,0,3.63013E+11,1.306845583
Uzbekistan,2018,42.04885918,-64.06189671,CIS,UZB,0.180678647,1.597881664,0.085047591,5.17669E+11,1.863607902
Iran,2018,32.427908,53.688046,Middle East,IRN,3.27005446,7.906018019,0.071589189,3.12435E+12,11.24766167
Iraq,2018,33.223191,43.679291,Middle East,IRQ,1.453875663,0.525616068,0,5.49859E+11,1.979491731
Israel,2018,31.046051,34.851612,Middle East,ISR,0.49418243,0.3788253,0.197212905,2.97284E+11,1.070220635
Kuwait,2018,29.31166,47.481766,Middle East,KWT,0.877920368,0.76148051,0.007919701,4.57589E+11,1.647320579
Oman,2018,21.512583,55.923255,Middle East,OMN,0.467829029,0.899873802,0.00311893,3.80784E+11,1.370821761
Qatar,2018,25.3182235,-51.20661467,Middle East,QAT,0.549666192,1.228595534,0,4.93962E+11,1.778261726
Saudi Arabia,2018,23.885942,45.079162,Middle East,SAU,6.603893801,4.0356,0.004281774,2.9566E+12,10.64377558
United Arab Emirates,2018,23.7479278,-54.10908829,Middle East,ARE,1.936911262,2.561929846,0.080396169,1.27201E+12,4.579237277
Algeria,2018,28.033886,1.659626,Africa,DZA,0.825616073,1.562715,0.020934,6.6924E+11,2.409265073
Egypt,2018,26.820553,30.802498,Africa,EGY,1.471983492,2.145405933,0.08988309,1.0298E+12,3.707272515
Morocco,2018,31.791702,-7.09262,Africa,MAR,0.553342738,0.037066949,0.215612648,2.23895E+11,0.806022335
South Africa,2018,-30.559482,22.937506,Africa,ZAF,1.189240176,0.158788319,3.528937147,1.35471E+12,4.876965642
Australia,2018,-25.274398,133.775136,Asia Pacific,AUS,2.126678494,1.289743423,1.831563614,1.45777E+12,5.247985531
Bangladesh,2018,23.684994,90.356331,Asia Pacific,BGD,0.381724781,0.987444052,0.085702703,4.04131E+11,1.454871536
China,2018,35.86166,104.195397,Asia Pacific,CHN,27.06434853,10.2213,81.109745,3.28876E+13,118.3953935
China Hong Kong SAR,2018,22.32789401,114.1798757,Asia Pacific,HKG,0.929641295,0.108624602,0.262684,3.61375E+11,1.300949897
India,2018,20.593684,78.96288,Asia Pacific,IND,9.67692741,2.091236906,18.58769642,8.43218E+12,30.35586074
Indonesia,2018,-0.789275,113.921327,Asia Pacific,IDN,3.220996359,1.603029135,2.838514833,2.12848E+12,7.662540327
Japan,2018,36.204824,138.252924,Asia Pacific,JPN,7.58122477,4.165493604,4.991750417,4.64957E+12,16.73846879
Malaysia,2018,4.210484,101.975766,Asia Pacific,MYS,1.515200535,1.608401088,0.9321952,1.12661E+12,4.055796823
New Zealand,2018,-40.900557,174.885971,Asia Pacific,NZL,0.356857329,0.162108273,0.056422139,1.5983E+11,0.575387741
Pakistan,2018,30.375321,69.345116,Asia Pacific,PAK,1.018994351,1.569153985,0.495789921,8.5665E+11,3.083938257
Philippines,2018,12.879721,121.774017,Asia Pacific,PHL,0.894102382,0.147197043,0.6846096,4.79419E+11,1.725909025
Singapore,2018,1.352083,103.819836,Asia Pacific,SGP,3.135702874,0.44230615,0.019987783,9.99444E+11,3.597996807
South Korea,2018,36.61375976,127.7174212,Asia Pacific,KOR,5.224221925,2.08094427,3.627895694,3.03696E+12,10.93306189
Sri Lanka,2018,7.873054,80.771797,Asia Pacific,LKA,0.227276425,0,0.054971972,78402332500,0.282248397
Taiwan,2018,23.69781,120.960515,Asia Pacific,TWN,2.088122808,0.851836961,1.70482834,1.29022E+12,4.644788109
Thailand,2018,15.870032,100.992541,Asia Pacific,THA,2.612860411,1.800706026,0.801611189,1.44866E+12,5.215177626
Vietnam,2018,14.058324,108.277199,Asia Pacific,VNM,1.037096362,0.3477474,1.582250335,8.24193E+11,2.967094097
Canada,2019,56.130366,-106.346771,North America,CAN,4.780727721,4.2423921,0.634692153,2.68273E+12,9.657811974
Mexico,2019,23.634501,-102.552784,North America,MEX,3.236313017,3.167038673,0.541493405,1.92912E+12,6.944845095
US,2019,37.09024,-95.712891,North America,USA,37.13199438,30.57255601,11.34165549,2.19573E+13,79.04620588
Argentina,2019,-38.416097,-63.616672,S. & Cent. America,ARG,1.147720199,1.676141022,0.029246265,7.9253E+11,2.853107486
Brazil,2019,-14.235004,-51.92528,S. & Cent. America,BRA,4.810174447,1.286400557,0.648123526,1.87353E+12,6.74469853
Chile,2019,-35.675147,-71.542969,S. & Cent. America,CHL,0.760516181,0.234470137,0.313504486,3.6347E+11,1.308490804
Colombia,2019,4.570868,-74.297333,S. & Cent. America,COL,0.68028244,0.484071972,0.203532946,3.79969E+11,1.367887358
Ecuador,2019,-1.831239,-78.183406,S. & Cent. America,ECU,0.494461179,0.022753833,0,1.43671E+11,0.517215012
Peru,2019,-9.189967,-75.015152,S. & Cent. America,PER,0.53590219,0.295605628,0.03160021,2.39752E+11,0.863108028
Trinidad & Tobago,2019,10.691803,-61.222503,S. & Cent. America,TTO,0.081694158,0.629039378,0,1.97426E+11,0.710733536
Venezuela,2019,6.42375,-66.58973,S. & Cent. America,VEN,0.594093158,0.920743871,0.000839194,4.21021E+11,1.515676223
Austria,2019,47.516231,14.550072,Europe,AUT,0.552324041,0.320415877,0.118900781,2.75456E+11,0.991640699
Belgium,2019,50.503887,4.469936,Europe,BEL,1.329950211,0.625806,0.130167821,5.79423E+11,2.085924032
Bulgaria,2019,42.733883,25.48583,Europe,BGR,0.208488532,0.1019115,0.212664863,1.45296E+11,0.523064895
Croatia,2019,45.1,15.2,Europe,HRV,0.143004657,0.10073312,0.017639868,72604901389,0.261377645
Cyprus,2019,35.08620251,-33.15948469,Europe,CYP,0.110826604,0,0.000699655,30979516389,0.111526259
Czech Republic,2019,49.817492,15.472962,Europe,CZE,0.423372691,0.2996982,0.602049405,3.68089E+11,1.325120296
Denmark,2019,56.26392,9.501785,Europe,DNK,0.316898017,0.104320002,0.038076367,1.27582E+11,0.459294386
Estonia,2019,58.69807177,-25.8872705,Europe,EST,0.056119458,0.016777994,0.123892897,54663985833,0.196790349
Finland,2019,61.92411,25.748151,Europe,FIN,0.389628838,0.0733,0.147796935,1.69646E+11,0.610725773
France,2019,46.227638,2.213749,Europe,FRA,3.144029083,1.571833524,0.26795838,1.38439E+12,4.983820987
Germany,2019,51.165691,10.451526,Europe,DEU,4.661052275,3.192735,2.247184,2.80583E+12,10.10097128
Greece,2019,39.074208,21.824312,Europe,GRC,0.638001271,0.18656892,0.216885074,2.89293E+11,1.041455265
Hungary,2019,47.162494,19.503304,Europe,HUN,0.353082901,0.354384,0.076864833,2.1787E+11,0.784331734
Iceland,2019,64.963051,-19.020835,Europe,ISL,0.039953065,0,0.0047,12403629167,0.044653065
Ireland,2019,53.41291,-8.24389,Europe,IRL,0.316697739,0.191371849,0.04226684,1.52871E+11,0.550336428
Italy,2019,41.87194,12.56738,Europe,ITA,2.55258728,2.54846213,0.279123908,1.49449E+12,5.380173318
Latvia,2019,56.98600629,-25.98243782,Europe,LVA,0.079268347,0.04722795,0.00167472,35603060278,0.128171017
Lithuania,2019,55.56514803,-23.92632337,Europe,LTU,0.138040755,0.077657616,0.008310798,62224769167,0.224009169
Luxembourg,2019,49.61682412,6.124983395,Europe,LUX,0.126219513,0.028640117,0.001784289,43512199722,0.156643919
Netherlands,2019,52.132633,5.291266,Europe,NLD,1.642442144,1.3327,0.2688,9.01095E+11,3.243942144
North Macedonia,2019,42.12066355,-21.42254912,Europe,MKD,0.045780548,0.010221319,0.042874148,27465559722,0.098876015
Norway,2019,60.472024,8.468946,Europe,NOR,0.392276537,0.164348829,0.032668344,1.63693E+11,0.58929371
Poland,2019,51.919438,19.145136,Europe,POL,1.357115971,0.751996,1.857882,1.10194E+12,3.966993971
Portugal,2019,39.399872,-8.224454,Europe,PRT,0.502253241,0.220860792,0.052265156,2.15383E+11,0.775379189
Romania,2019,45.943161,24.96676,Europe,ROU,0.445512993,0.386668655,0.208011654,2.88943E+11,1.040193302
Slovakia,2019,48.17856255,-17.37553815,Europe,SVK,0.169263728,0.171082002,0.113139603,1.25968E+11,0.453485333
Slovenia,2019,46.151241,14.995463,Europe,SVN,0.108237275,0.030841596,0.043900273,50827540000,0.182979144
Spain,2019,40.463667,-3.74922,Europe,ESP,2.695423121,1.295081073,0.156667235,1.15199E+12,4.147171429
Sweden,2019,60.128161,18.643501,Europe,SWE,0.591654907,0.0367263,0.082270704,1.97403E+11,0.710651911
Switzerland,2019,46.818188,8.227512,Europe,CHE,0.444152201,0.12261,0.00381,1.58492E+11,0.570572201
Turkey,2019,38.963745,35.243322,Europe,TUR,2.006250136,1.56100842,1.755095231,1.47843E+12,5.322353787
Ukraine,2019,49.03256983,-31.17505696,Europe,UKR,0.475263851,1.018716814,1.076770368,7.14098E+11,2.570751033
United Kingdom,2019,55.378051,-3.435973,Europe,GBR,3.082758749,2.782919421,0.217544872,1.68978E+12,6.083223042
Azerbaijan,2019,40.37218247,-47.99440631,CIS,AZE,0.20768989,0.424412483,2.58E-05,1.75591E+11,0.632128173
Belarus,2019,53.22505931,-28.06449163,CIS,BLR,0.300437896,0.689921982,0.05568444,2.90568E+11,1.046044318
Kazakhstan,2019,47.97919679,-67.16447093,CIS,KAZ,0.76225402,0.626654023,1.661803925,8.4742E+11,3.050711968
Russian Federation,2019,61.87817188,-94.65763783,CIS,RUS,6.71621511,15.99525797,3.56673492,7.2995E+12,26.278208
Turkmenistan,2019,39.06564821,-59.08747704,CIS,TKM,0.291279589,1.135174865,0,3.96237E+11,1.426454454
Uzbekistan,2019,42.04885918,-64.06189671,CIS,UZB,0.188079248,1.599593162,0.075286278,5.17489E+11,1.862958688
Iran,2019,32.427908,53.688046,Middle East,IRN,3.53119849,8.044037318,0.074400515,3.23601E+12,11.64963632
Iraq,2019,33.223191,43.679291,Middle East,IRQ,1.468417775,0.701724389,0,6.02817E+11,2.170142164
Israel,2019,31.046051,34.851612,Middle East,ISR,0.502684073,0.3877875,0.208435819,3.05252E+11,1.098907392
Kuwait,2019,29.31166,47.481766,Middle East,KWT,0.829962174,0.829563143,0.007269808,4.62999E+11,1.666795125
Oman,2019,21.512583,55.923255,Middle East,OMN,0.483511967,0.899875717,0.007099885,3.86247E+11,1.390487569
Qatar,2019,25.3182235,-51.20661467,Middle East,QAT,0.603116354,1.32080788,0,5.34423E+11,1.923924234
Saudi Arabia,2019,23.885942,45.079162,Middle East,SAU,6.665647548,4.0014,0.004491034,2.96432E+12,10.67153858
United Arab Emirates,2019,23.7479278,-54.10908829,Middle East,ARE,1.858838394,2.573890442,0.082782138,1.25431E+12,4.515510974
Algeria,2019,28.033886,1.659626,Africa,DZA,0.853211144,1.625085,0.017291484,6.93219E+11,2.495587628
Egypt,2019,26.820553,30.802498,Africa,EGY,1.481989927,2.12203388,0.082586739,1.02406E+12,3.686610546
Morocco,2019,31.791702,-7.09262,Africa,MAR,0.561613474,0.035124658,0.278954891,2.43248E+11,0.875693023
South Africa,2019,-30.559482,22.937506,Africa,ZAF,1.17432444,0.152769486,3.641206241,1.38008E+12,4.968300167
Australia,2019,-25.274398,133.775136,Asia Pacific,AUS,2.10853268,1.515274953,1.75426328,1.49391E+12,5.378070913
Bangladesh,2019,23.684994,90.356331,Asia Pacific,BGD,0.376472019,1.113637652,0.138761684,4.52464E+11,1.628871355
China,2019,35.86166,104.195397,Asia Pacific,CHN,27.93503714,11.10156637,81.78898778,3.35627E+13,120.8255913
China Hong Kong SAR,2019,22.32789401,114.1798757,Asia Pacific,HKG,0.869358549,0.112181841,0.258369,3.44419E+11,1.23990939
India,2019,20.593684,78.96288,Asia Pacific,IND,9.987814748,2.133011627,18.59766415,8.53291E+12,30.71849053
Indonesia,2019,-0.789275,113.921327,Asia Pacific,IDN,3.164484885,1.581130126,3.41416487,2.26661E+12,8.159779881
Japan,2019,36.204824,138.252924,Asia Pacific,JPN,7.321669219,3.892361885,4.905337804,4.4776E+12,16.11936891
Malaysia,2019,4.210484,101.975766,Asia Pacific,MYS,1.594678884,1.609128223,0.954837338,1.15518E+12,4.158644445
New Zealand,2019,-40.900557,174.885971,Asia Pacific,NZL,0.363276574,0.176475608,0.064215943,1.67769E+11,0.603968125
Pakistan,2019,30.375321,69.345116,Asia Pacific,PAK,0.902414327,1.600625085,0.558268379,8.50363E+11,3.061307791
Philippines,2019,12.879721,121.774017,Asia Pacific,PHL,0.912749483,0.151775843,0.732020228,4.9904E+11,1.796545554
Singapore,2019,1.352083,103.819836,Asia Pacific,SGP,3.048237437,0.451756151,0.019170966,9.77546E+11,3.519164554
South Korea,2019,36.61375976,127.7174212,Asia Pacific,KOR,5.164292916,2.017217825,3.439318036,2.95023E+12,10.62082878
Sri Lanka,2019,7.873054,80.771797,Asia Pacific,LKA,0.245187718,0,0.061860777,85291248611,0.307048495
Taiwan,2019,23.69781,120.960515,Asia Pacific,TWN,1.984088797,0.837353555,1.670970508,1.24789E+12,4.49241286
Thailand,2019,15.870032,100.992541,Asia Pacific,THA,2.624744767,1.833824229,0.714430348,1.43694E+12,5.172999344
Vietnam,2019,14.058324,108.277199,Asia Pacific,VNM,1.10396111,0.3546954,2.067278955,9.79427E+11,3.525935465
Canada,2020,56.130366,-106.346771,North America,CAN,4.260597251,4.054863917,0.495246539,2.44742E+12,8.810707707
Mexico,2020,23.634501,-102.552784,North America,MEX,2.464799096,3.106562929,0.208846745,1.60561E+12,5.78020877
US,2020,37.09024,-95.712891,North America,USA,32.54030693,29.95270004,9.202776847,1.99155E+13,71.69578382
