Category,Country,Continent,Year,Usage,FossilType,Measurement,Latitude,Longitude,iso_alpha
Gas Consumption,Philippines,Asia Pacific,1999,0.000246949,Gas,Exajoules,12.879721,121.774017,PHL
Gas Consumption,Singapore,Asia Pacific,1999,0.0513,Gas,Exajoules,1.352083,103.819836,SGP
Gas Consumption,South Korea,Asia Pacific,1999,0.634890539,Gas,Exajoules,36.61375976,127.7174212,KOR
Gas Consumption,Taiwan,Asia Pacific,1999,0.225845159,Gas,Exajoules,23.69781,120.960515,TWN
Gas Consumption,Thailand,Asia Pacific,1999,0.659668397,Gas,Exajoules,15.870032,100.992541,THA
Gas Consumption,Vietnam,Asia Pacific,1999,0.045162,Gas,Exajoules,14.058324,108.277199,VNM
Coal Consumption,Canada,North America,1999,1.208485,Coal,Exajoules,56.130366,-106.346771,CAN
Coal Consumption,Mexico,North America,1999,0.250371,Coal,Exajoules,23.634501,-102.552784,MEX
Coal Consumption,US,North America,1999,21.67234202,Coal,Exajoules,37.09024,-95.712891,USA
Coal Consumption,Argentina,S. & Cent. America,1999,0.03558769,Coal,Exajoules,-38.416097,-63.616672,ARG
Coal Consumption,Brazil,S. & Cent. America,1999,0.510508069,Coal,Exajoules,-14.235004,-51.92528,BRA
Coal Consumption,Chile,S. & Cent. America,1999,0.174062023,Coal,Exajoules,-35.675147,-71.542969,CHL
Coal Consumption,Colombia,S. & Cent. America,1999,0.105379378,Coal,Exajoules,4.570868,-74.297333,COL
Coal Consumption,Peru,S. & Cent. America,1999,0.016973,Coal,Exajoules,-9.189967,-75.015152,PER
Coal Consumption,Venezuela,S. & Cent. America,1999,0.001528182,Coal,Exajoules,6.42375,-66.58973,VEN
Coal Consumption,Austria,Europe,1999,0.135251699,Coal,Exajoules,47.516231,14.550072,AUT
Coal Consumption,Belgium,Europe,1999,0.288546092,Coal,Exajoules,50.503887,4.469936,BEL
Coal Consumption,Bulgaria,Europe,1999,0.285311747,Coal,Exajoules,42.733883,25.48583,BGR
Coal Consumption,Croatia,Europe,1999,0.008636364,Coal,Exajoules,45.1,15.2,HRV
Coal Consumption,Cyprus,Europe,1999,0.001004832,Coal,Exajoules,35.08620251,-33.15948469,CYP
Coal Consumption,Czech Republic,Europe,1999,0.777399121,Coal,Exajoules,49.817492,15.472962,CZE
Coal Consumption,Denmark,Europe,1999,0.198190552,Coal,Exajoules,56.26392,9.501785,DNK
Coal Consumption,Estonia,Europe,1999,0.112106636,Coal,Exajoules,58.69807177,-25.8872705,EST
Coal Consumption,Finland,Europe,1999,0.221636,Coal,Exajoules,61.92411,25.748151,FIN
Coal Consumption,France,Europe,1999,0.61001676,Coal,Exajoules,46.227638,2.213749,FRA
Coal Consumption,Germany,Europe,1999,3.440093989,Coal,Exajoules,51.165691,10.451526,DEU
Coal Consumption,Greece,Europe,1999,0.356504136,Coal,Exajoules,39.074208,21.824312,GRC
Coal Consumption,Hungary,Europe,1999,0.173414409,Coal,Exajoules,47.162494,19.503304,HUN
Coal Consumption,Iceland,Europe,1999,0.002862691,Coal,Exajoules,64.963051,-19.020835,ISL
Coal Consumption,Ireland,Europe,1999,0.102849077,Coal,Exajoules,53.41291,-8.24389,IRL
Coal Consumption,Italy,Europe,1999,0.490965604,Coal,Exajoules,41.87194,12.56738,ITA
Coal Consumption,Latvia,Europe,1999,0.005342357,Coal,Exajoules,56.98600629,-25.98243782,LVA
Coal Consumption,Lithuania,Europe,1999,0.005681488,Coal,Exajoules,55.56514803,-23.92632337,LTU
Coal Consumption,Luxembourg,Europe,1999,0.004161679,Coal,Exajoules,49.61682412,6.124983395,LUX
Coal Consumption,Netherlands,Europe,1999,0.313,Coal,Exajoules,52.132633,5.291266,NLD
Coal Consumption,North Macedonia,Europe,1999,0.061080807,Coal,Exajoules,42.12066355,-21.42254912,MKD
Coal Consumption,Norway,Europe,1999,0.040579002,Coal,Exajoules,60.472024,8.468946,NOR
Coal Consumption,Poland,Europe,1999,2.542438487,Coal,Exajoules,51.919438,19.145136,POL
Coal Consumption,Portugal,Europe,1999,0.15500089,Coal,Exajoules,39.399872,-8.224454,PRT
Coal Consumption,Romania,Europe,1999,0.294283138,Coal,Exajoules,45.943161,24.96676,ROU
Coal Consumption,Slovakia,Europe,1999,0.190708321,Coal,Exajoules,48.17856255,-17.37553815,SVK
Coal Consumption,Slovenia,Europe,1999,0.054700542,Coal,Exajoules,46.151241,14.995463,SVN
Coal Consumption,Spain,Europe,1999,0.820738404,Coal,Exajoules,40.463667,-3.74922,ESP
Coal Consumption,Sweden,Europe,1999,0.106103518,Coal,Exajoules,60.128161,18.643501,SWE
Coal Consumption,Switzerland,Europe,1999,0.00396,Coal,Exajoules,46.818188,8.227512,CHE
Coal Consumption,Turkey,Europe,1999,0.838783512,Coal,Exajoules,38.963745,35.243322,TUR
Coal Consumption,Ukraine,Europe,1999,1.588977913,Coal,Exajoules,49.03256983,-31.17505696,UKR
Coal Consumption,United Kingdom,Europe,1999,1.436101708,Coal,Exajoules,55.378051,-3.435973,GBR
Coal Consumption,Belarus,CIS,1999,0.041963241,Coal,Exajoules,53.22505931,-28.06449163,BLR
Coal Consumption,Kazakhstan,CIS,1999,0.799501305,Coal,Exajoules,47.97919679,-67.16447093,KAZ
Coal Consumption,Russian Federation,CIS,1999,4.269573459,Coal,Exajoules,61.87817188,-94.65763783,RUS
Coal Consumption,Uzbekistan,CIS,1999,0.034746416,Coal,Exajoules,42.04885918,-64.06189671,UZB
Coal Consumption,Iran,Middle East,1999,0.051353572,Coal,Exajoules,32.427908,53.688046,IRN
Coal Consumption,Israel,Middle East,1999,0.240268017,Coal,Exajoules,31.046051,34.851612,ISR
Coal Consumption,Oman,Middle East,1999,24024959.99,Coal,Exajoules,21.512583,55.923255,OMN
Coal Consumption,Algeria,Africa,1999,0.024576516,Coal,Exajoules,28.033886,1.659626,DZA
Coal Consumption,Egypt,Africa,1999,0.030237363,Coal,Exajoules,26.820553,30.802498,EGY
Coal Consumption,Morocco,Africa,1999,0.095082228,Coal,Exajoules,31.791702,-7.09262,MAR
Coal Consumption,South Africa,Africa,1999,3.141717729,Coal,Exajoules,-30.559482,22.937506,ZAF
Coal Consumption,Australia,Asia Pacific,1999,2.114529686,Coal,Exajoules,-25.274398,133.775136,AUS
Coal Consumption,Bangladesh,Asia Pacific,1999,0.001925174,Coal,Exajoules,23.684994,90.356331,BGD
Coal Consumption,China,Asia Pacific,1999,29.15651785,Coal,Exajoules,35.86166,104.195397,CHN
Coal Consumption,China Hong Kong SAR,Asia Pacific,1999,0.156289,Coal,Exajoules,22.32789401,114.1798757,HKG
Coal Consumption,India,Asia Pacific,1999,6.468026175,Coal,Exajoules,20.593684,78.96288,IND
Coal Consumption,Indonesia,Asia Pacific,1999,0.4930704,Coal,Exajoules,-0.789275,113.921327,IDN
Coal Consumption,Japan,Asia Pacific,1999,3.729517704,Coal,Exajoules,36.204824,138.252924,JPN
Coal Consumption,Malaysia,Asia Pacific,1999,0.0811696,Coal,Exajoules,4.210484,101.975766,MYS
Coal Consumption,New Zealand,Asia Pacific,1999,0.048856811,Coal,Exajoules,-40.900557,174.885971,NZL
Coal Consumption,Pakistan,Asia Pacific,1999,0.087797196,Coal,Exajoules,30.375321,69.345116,PAK
Coal Consumption,Philippines,Asia Pacific,1999,0.121062168,Coal,Exajoules,12.879721,121.774017,PHL
Coal Consumption,South Korea,Asia Pacific,1999,1.597561463,Coal,Exajoules,36.61375976,127.7174212,KOR
Coal Consumption,Taiwan,Asia Pacific,1999,0.996572294,Coal,Exajoules,23.69781,120.960515,TWN
Coal Consumption,Thailand,Asia Pacific,1999,0.321827273,Coal,Exajoules,15.870032,100.992541,THA
Coal Consumption,Vietnam,Asia Pacific,1999,0.149371165,Coal,Exajoules,14.058324,108.277199,VNM
Oil Reserve,Canada,North America,1999,181.5604504,Oil,Thousand million barrels,56.130366,-106.346771,CAN
Oil Reserve,Mexico,North America,1999,24.70013,Oil,Thousand million barrels,23.634501,-102.552784,MEX
Oil Reserve,US,North America,1999,29.671,Oil,Thousand million barrels,37.09024,-95.712891,USA
Oil Reserve,Argentina,S. & Cent. America,1999,3.07118879,Oil,Thousand million barrels,-38.416097,-63.616672,ARG
Oil Reserve,Brazil,S. & Cent. America,1999,8.153311842,Oil,Thousand million barrels,-14.235004,-51.92528,BRA
Oil Reserve,Colombia,S. & Cent. America,1999,2.2892,Oil,Thousand million barrels,4.570868,-74.297333,COL
Oil Reserve,Ecuador,S. & Cent. America,1999,2.587526941,Oil,Thousand million barrels,-1.831239,-78.183406,ECU
Oil Reserve,Peru,S. & Cent. America,1999,0.8906,Oil,Thousand million barrels,-9.189967,-75.015152,PER
Oil Reserve,Trinidad & Tobago,S. & Cent. America,1999,0.82097,Oil,Thousand million barrels,10.691803,-61.222503,TTO
Oil Reserve,Venezuela,S. & Cent. America,1999,76.848,Oil,Thousand million barrels,6.42375,-66.58973,VEN
Oil Reserve,Denmark,Europe,1999,0.905732747,Oil,Thousand million barrels,56.26392,9.501785,DNK
Oil Reserve,Italy,Europe,1999,0.635796,Oil,Thousand million barrels,41.87194,12.56738,ITA
Oil Reserve,Norway,Europe,1999,10.93795833,Oil,Thousand million barrels,60.472024,8.468946,NOR
Oil Reserve,Romania,Europe,1999,1.2253,Oil,Thousand million barrels,45.943161,24.96676,ROU
Oil Reserve,United Kingdom,Europe,1999,4.9875,Oil,Thousand million barrels,55.378051,-3.435973,GBR
Oil Reserve,Azerbaijan,CIS,1999,1.178,Oil,Thousand million barrels,40.37218247,-47.99440631,AZE
Oil Reserve,Kazakhstan,CIS,1999,5.4,Oil,Thousand million barrels,47.97919679,-67.16447093,KAZ
Oil Reserve,Russian Federation,CIS,1999,112.1120226,Oil,Thousand million barrels,61.87817188,-94.65763783,RUS
Oil Reserve,Turkmenistan,CIS,1999,0.546,Oil,Thousand million barrels,39.06564821,-59.08747704,TKM
Oil Reserve,Uzbekistan,CIS,1999,0.594,Oil,Thousand million barrels,42.04885918,-64.06189671,UZB
Oil Reserve,Iran,Middle East,1999,93.1,Oil,Thousand million barrels,32.427908,53.688046,IRN
Oil Reserve,Iraq,Middle East,1999,112.5,Oil,Thousand million barrels,33.223191,43.679291,IRQ
Oil Reserve,Kuwait,Middle East,1999,96.5,Oil,Thousand million barrels,29.31166,47.481766,KWT
Oil Reserve,Oman,Middle East,1999,5.744,Oil,Thousand million barrels,21.512583,55.923255,OMN
Oil Reserve,Qatar,Middle East,1999,13.1028,Oil,Thousand million barrels,25.3182235,-51.20661467,QAT
Oil Reserve,Saudi Arabia,Middle East,1999,262.784,Oil,Thousand million barrels,23.885942,45.079162,SAU
Oil Reserve,Syria,Middle East,1999,2.3,Oil,Thousand million barrels,34.802075,38.996815,SYR
Oil Reserve,United Arab Emirates,Middle East,1999,97.8,Oil,Thousand million barrels,23.7479278,-54.10908829,ARE
Oil Reserve,Yemen,Middle East,1999,1.85,Oil,Thousand million barrels,15.81904194,-47.76828626,YEM
Oil Reserve,Algeria,Africa,1999,11.314,Oil,Thousand million barrels,28.033886,1.659626,DZA
Oil Reserve,Angola,Africa,1999,5.05,Oil,Thousand million barrels,-11.202692,17.873887,AGO
Oil Reserve,Republic of Congo,Africa,1999,1.7,Oil,Thousand million barrels,-0.88990186,15.06711965,COD
Oil Reserve,Egypt,Africa,1999,3.767,Oil,Thousand million barrels,26.820553,30.802498,EGY
Oil Reserve,Equatorial Guinea,Africa,1999,0.555,Oil,Thousand million barrels,1.650801,10.267895,GNQ
Oil Reserve,Gabon,Africa,1999,2.565,Oil,Thousand million barrels,-0.803689,11.609444,GAB
Oil Reserve,Libya,Africa,1999,29.5,Oil,Thousand million barrels,26.3351,17.228331,LBY
Oil Reserve,Nigeria,Africa,1999,29,Oil,Thousand million barrels,9.081999,8.675277,NGA
Oil Reserve,Sudan,Africa,1999,0.2621,Oil,Thousand million barrels,12.862807,30.217636,SDN
Oil Reserve,Tunisia,Africa,1999,0.308,Oil,Thousand million barrels,33.886917,9.537499,TUN
Oil Reserve,Australia,Asia Pacific,1999,4.742517301,Oil,Thousand million barrels,-25.274398,133.775136,AUS
Oil Reserve,Brunei,Asia Pacific,1999,1.3,Oil,Thousand million barrels,4.495153165,114.626025,BRN
Oil Reserve,China,Asia Pacific,1999,15.1119,Oil,Thousand million barrels,35.86166,104.195397,CHN
Oil Reserve,India,Asia Pacific,1999,4.9722096,Oil,Thousand million barrels,20.593684,78.96288,IND
Oil Reserve,Indonesia,Asia Pacific,1999,5.2,Oil,Thousand million barrels,-0.789275,113.921327,IDN
Oil Reserve,Malaysia,Asia Pacific,1999,2.12553,Oil,Thousand million barrels,4.210484,101.975766,MYS
Oil Reserve,Thailand,Asia Pacific,1999,0.35847,Oil,Thousand million barrels,15.870032,100.992541,THA
Oil Reserve,Vietnam,Asia Pacific,1999,1.8,Oil,Thousand million barrels,14.058324,108.277199,VNM
Gas Reserve,Canada,North America,1999,1.676025,Gas,Trillion cubic metres,56.130366,-106.346771,CAN
Gas Reserve,Mexico,North America,1999,0.839475,Gas,Trillion cubic metres,23.634501,-102.552784,MEX
Gas Reserve,US,North America,1999,4.538943141,Gas,Trillion cubic metres,37.09024,-95.712891,USA
Gas Reserve,Argentina,S. & Cent. America,1999,0.710775,Gas,Trillion cubic metres,-38.416097,-63.616672,ARG
Gas Reserve,Bolivia,S. & Cent. America,1999,0.144826529,Gas,Trillion cubic metres,-16.290154,-63.588653,BOL
Gas Reserve,Brazil,S. & Cent. America,1999,0.225225,Gas,Trillion cubic metres,-14.235004,-51.92528,BRA
Gas Reserve,Colombia,S. & Cent. America,1999,0.1833,Gas,Trillion cubic metres,4.570868,-74.297333,COL
Gas Reserve,Peru,S. & Cent. America,1999,0.240825,Gas,Trillion cubic metres,-9.189967,-75.015152,PER
Gas Reserve,Trinidad & Tobago,S. & Cent. America,1999,0.589875,Gas,Trillion cubic metres,10.691803,-61.222503,TTO
Gas Reserve,Venezuela,S. & Cent. America,1999,4.60918398,Gas,Trillion cubic metres,6.42375,-66.58973,VEN
Gas Reserve,Denmark,Europe,1999,0.13845,Gas,Trillion cubic metres,56.26392,9.501785,DNK
Gas Reserve,Germany,Europe,1999,0.237416178,Gas,Trillion cubic metres,51.165691,10.451526,DEU
Gas Reserve,Italy,Europe,1999,0.2028,Gas,Trillion cubic metres,41.87194,12.56738,ITA
Gas Reserve,Netherlands,Europe,1999,1.62280368,Gas,Trillion cubic metres,52.132633,5.291266,NLD
Gas Reserve,Norway,Europe,1999,1.2376475,Gas,Trillion cubic metres,60.472024,8.468946,NOR
Gas Reserve,Poland,Europe,1999,0.107675,Gas,Trillion cubic metres,51.919438,19.145136,POL
Gas Reserve,Romania,Europe,1999,0.2106,Gas,Trillion cubic metres,45.943161,24.96676,ROU
Gas Reserve,Ukraine,Europe,1999,0.78856643,Gas,Trillion cubic metres,49.03256983,-31.17505696,UKR
Gas Reserve,United Kingdom,Europe,1999,0.7562,Gas,Trillion cubic metres,55.378051,-3.435973,GBR
Gas Reserve,Azerbaijan,CIS,1999,0.990199709,Gas,Trillion cubic metres,40.37218247,-47.99440631,AZE
Gas Reserve,Kazakhstan,CIS,1999,1.713232207,Gas,Trillion cubic metres,47.97919679,-67.16447093,KAZ
Gas Reserve,Russian Federation,CIS,1999,32.94984785,Gas,Trillion cubic metres,61.87817188,-94.65763783,RUS
Gas Reserve,Turkmenistan,CIS,1999,1.81545,Gas,Trillion cubic metres,39.06564821,-59.08747704,TKM
Gas Reserve,Uzbekistan,CIS,1999,0.913575,Gas,Trillion cubic metres,42.04885918,-64.06189671,UZB
Gas Reserve,Bahrain,Middle East,1999,0.288510316,Gas,Trillion cubic metres,25.930414,50.637772,BHR
Gas Reserve,Iran,Middle East,1999,24.375,Gas,Trillion cubic metres,32.427908,53.688046,IRN
Gas Reserve,Iraq,Middle East,1999,3.12075,Gas,Trillion cubic metres,33.223191,43.679291,IRQ
Gas Reserve,Israel,Middle East,1999,0.00195,Gas,Trillion cubic metres,31.046051,34.851612,ISR
Gas Reserve,Kuwait,Middle East,1999,1.4079,Gas,Trillion cubic metres,29.31166,47.481766,KWT
Gas Reserve,Oman,Middle East,1999,0.782275,Gas,Trillion cubic metres,21.512583,55.923255,OMN
Gas Reserve,Qatar,Middle East,1999,11.547495,Gas,Trillion cubic metres,25.3182235,-51.20661467,QAT
Gas Reserve,Saudi Arabia,Middle East,1999,5.8387,Gas,Trillion cubic metres,23.885942,45.079162,SAU
Gas Reserve,Syria,Middle East,1999,0.234975,Gas,Trillion cubic metres,34.802075,38.996815,SYR
Gas Reserve,United Arab Emirates,Middle East,1999,5.845125,Gas,Trillion cubic metres,23.7479278,-54.10908829,ARE
Gas Reserve,Yemen,Middle East,1999,0.32468368,Gas,Trillion cubic metres,15.81904194,-47.76828626,YEM
Gas Reserve,Algeria,Africa,1999,4.3505,Gas,Trillion cubic metres,28.033886,1.659626,DZA
Gas Reserve,Egypt,Africa,1999,1.1771375,Gas,Trillion cubic metres,26.820553,30.802498,EGY
Gas Reserve,Libya,Africa,1999,1.24925,Gas,Trillion cubic metres,26.3351,17.228331,LBY
Gas Reserve,Nigeria,Africa,1999,3.3364,Gas,Trillion cubic metres,9.081999,8.675277,NGA
Gas Reserve,Australia,Asia Pacific,1999,1.55142,Gas,Trillion cubic metres,-25.274398,133.775136,AUS
Gas Reserve,Bangladesh,Asia Pacific,1999,0.314925,Gas,Trillion cubic metres,23.684994,90.356331,BGD
Gas Reserve,Brunei,Asia Pacific,1999,0.36465,Gas,Trillion cubic metres,4.495153165,114.626025,BRN
Gas Reserve,China,Asia Pacific,1999,1.377652409,Gas,Trillion cubic metres,35.86166,104.195397,CHN
Gas Reserve,India,Asia Pacific,1999,0.6236615,Gas,Trillion cubic metres,20.593684,78.96288,IND
Gas Reserve,Indonesia,Asia Pacific,1999,2.6593,Gas,Trillion cubic metres,-0.789275,113.921327,IDN
Gas Reserve,Malaysia,Asia Pacific,1999,1.063556994,Gas,Trillion cubic metres,4.210484,101.975766,MYS
Gas Reserve,Myanmar,Asia Pacific,1999,0.279825,Gas,Trillion cubic metres,16.871311,96.199379,MMR
Gas Reserve,Pakistan,Asia Pacific,1999,0.401452049,Gas,Trillion cubic metres,30.375321,69.345116,PAK
Gas Reserve,Papua New Guinea,Asia Pacific,1999,0.002915428,Gas,Trillion cubic metres,-6.662413673,143.7729533,PNG
Gas Reserve,Thailand,Asia Pacific,1999,0.336375,Gas,Trillion cubic metres,15.870032,100.992541,THA
Gas Reserve,Vietnam,Asia Pacific,1999,0.16575,Gas,Trillion cubic metres,14.058324,108.277199,VNM
Oil Production,Canada,North America,1999,120.9967493,Oil,Million tonnes,56.130366,-106.346771,CAN
Oil Production,Mexico,North America,1999,165.4921914,Oil,Million tonnes,23.634501,-102.552784,MEX
Oil Production,US,North America,1999,352.6259646,Oil,Million tonnes,37.09024,-95.712891,USA
Oil Production,Argentina,S. & Cent. America,1999,41.68886435,Oil,Million tonnes,-38.416097,-63.616672,ARG
Oil Production,Brazil,S. & Cent. America,1999,59.49658027,Oil,Million tonnes,-14.235004,-51.92528,BRA
Oil Production,Colombia,S. & Cent. America,1999,43.70583774,Oil,Million tonnes,4.570868,-74.297333,COL
Oil Production,Ecuador,S. & Cent. America,1999,20.33374543,Oil,Million tonnes,-1.831239,-78.183406,ECU
Oil Production,Peru,S. & Cent. America,1999,5.514563027,Oil,Million tonnes,-9.189967,-75.015152,PER
Oil Production,Trinidad & Tobago,S. & Cent. America,1999,6.644541628,Oil,Million tonnes,10.691803,-61.222503,TTO
Oil Production,Venezuela,S. & Cent. America,1999,159.0631961,Oil,Million tonnes,6.42375,-66.58973,VEN
Oil Production,Denmark,Europe,1999,14.57076102,Oil,Million tonnes,56.26392,9.501785,DNK
Oil Production,Italy,Europe,1999,5.015,Oil,Million tonnes,41.87194,12.56738,ITA
Oil Production,Norway,Europe,1999,149.6737013,Oil,Million tonnes,60.472024,8.468946,NOR
Oil Production,Romania,Europe,1999,6.379,Oil,Million tonnes,45.943161,24.96676,ROU
Oil Production,United Kingdom,Europe,1999,137.099,Oil,Million tonnes,55.378051,-3.435973,GBR
Oil Production,Azerbaijan,CIS,1999,13.851,Oil,Million tonnes,40.37218247,-47.99440631,AZE
Oil Production,Kazakhstan,CIS,1999,30.131,Oil,Million tonnes,47.97919679,-67.16447093,KAZ
Oil Production,Russian Federation,CIS,1999,304.768,Oil,Million tonnes,61.87817188,-94.65763783,RUS
Oil Production,Turkmenistan,CIS,1999,7.063,Oil,Million tonnes,39.06564821,-59.08747704,TKM
Oil Production,Uzbekistan,CIS,1999,8.1,Oil,Million tonnes,42.04885918,-64.06189671,UZB
Oil Production,Iran,Middle East,1999,178.1173901,Oil,Million tonnes,32.427908,53.688046,IRN
Oil Production,Iraq,Middle East,1999,128.2726289,Oil,Million tonnes,33.223191,43.679291,IRQ
Oil Production,Kuwait,Middle East,1999,102.5563422,Oil,Million tonnes,29.31166,47.481766,KWT
Oil Production,Oman,Middle East,1999,44.69755975,Oil,Million tonnes,21.512583,55.923255,OMN
Oil Production,Qatar,Middle East,1999,34.27819557,Oil,Million tonnes,25.3182235,-51.20661467,QAT
Oil Production,Saudi Arabia,Middle East,1999,408.5259525,Oil,Million tonnes,23.885942,45.079162,SAU
Oil Production,Syria,Middle East,1999,28.75153752,Oil,Million tonnes,34.802075,38.996815,SYR
Oil Production,United Arab Emirates,Middle East,1999,112.0288835,Oil,Million tonnes,23.7479278,-54.10908829,ARE
Oil Production,Yemen,Middle East,1999,19.16529358,Oil,Million tonnes,15.81904194,-47.76828626,YEM
Oil Production,Algeria,Africa,1999,58.52845907,Oil,Million tonnes,28.033886,1.659626,DZA
Oil Production,Angola,Africa,1999,36.7,Oil,Million tonnes,-11.202692,17.873887,AGO
Oil Production,Egypt,Africa,1999,41.361,Oil,Million tonnes,26.820553,30.802498,EGY
Oil Production,Equatorial Guinea,Africa,1999,4.952510176,Oil,Million tonnes,1.650801,10.267895,GNQ
Oil Production,Gabon,Africa,1999,16.975,Oil,Million tonnes,-0.803689,11.609444,GAB
Oil Production,Libya,Africa,1999,66.97881611,Oil,Million tonnes,26.3351,17.228331,LBY
Oil Production,Nigeria,Africa,1999,92.33547683,Oil,Million tonnes,9.081999,8.675277,NGA
Oil Production,Sudan,Africa,1999,3.103238866,Oil,Million tonnes,12.862807,30.217636,SDN
